,title,job_type,compensation,city,education,work_experience,feedback_time,time,company,company_type,company_number,company_link,only_city,low,heigh,mean_money
118,金融云平台后端开发工程师（Python）,企,面议,北京-西城区,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月11日,恒丰银行科技运营板块,银行,合生财富广场,https://www.liepin.com/job/1910838246.shtml,北京,面议,面议,面议
119,Python高级工程师,企,面议,广州,统招本科,5年工作经验,投递后：1个工作日内反馈,2017年12月11日,棒谷网络,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910829185.shtml,广州,面议,面议,面议
120,Python开发工程师,企,18-36万,深圳,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月11日,爱美购,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910793199.shtml,深圳,18,36,27.0
121,Java/Python开发工程师J10405,企,12-18万,上海-宝山区,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月11日,上海微盟,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910780121.shtml,上海,12,18,15.0
122,资深Python工程师/架构师-真格投资企业合作企业（星尘数据）,企,36-60万,北京,本科及以上,2年工作经验,投递后：1个工作日内反馈,2017年12月11日,北京真格天成投资管理有限公司,基金/证券/期货/投资,1-49人,https://www.liepin.com/job/1910603043.shtml,北京,36,60,48.0
123,Python高级开发工程师,企,20-26万,南京-江宁区,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月11日,北京爱唯光石信息技术有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910733937.shtml,南京,20,26,23.0
124,python开发工程师,企,24-48万,北京,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月11日,北京一览科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910725794.shtml,北京,24,48,36.0
125,测试开发工程师（Python）,企,11-17万,杭州,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,威星智能仪表,仪器/仪表/工业自动化/电气,500-999人,https://www.liepin.com/job/199327274.shtml,杭州,11,17,14.0
126,python开发工程师,企,面议,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,北京金风科创风电设备有限公司,新能源,1000-2000人,https://www.liepin.com/job/1910694497.shtml,北京,面议,面议,面议
127,Python后端高级工程师,企,24-36万,北京-朝阳区,统招本科,1年工作经验,投递后：5个工作日内反馈,2017年12月11日,北京微雪文化传播有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/199437316.shtml,北京,24,36,30.0
128,python 高级开发工程师,企,10-19万,重庆-渝中区,统招本科,5年工作经验,投递后：1个工作日内反馈,2017年12月11日,云星数据,计算机软件,1-49人,https://www.liepin.com/job/1910684733.shtml,重庆,10,19,14.5
129,Python开发工程师,企,30-53万,武汉,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,顺丰科技有限公司分支机构,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910619406.shtml,武汉,30,53,41.5
130,高级python工程师,企,18-36万,杭州,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,杭州览众数据科技有限公司,计算机软件,50-99人,https://www.liepin.com/job/1910592645.shtml,杭州,18,36,27.0
131,Python Dev of T500 Investment Bank,企,面议,上海-黄浦区,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年12月11日,中软国际科技服务(大连),互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/199290510.shtml,上海,面议,面议,面议
132,Python Web 开发工程师（上海）,企,20-26万,上海-浦东新区,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月11日,有康爱帮健康科技(北京)有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910188148.shtml,上海,20,26,23.0
133,Python开发工程师,企,面议,北京,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,恩梯梯数据(中国),IT服务/系统集成,2000-5000人,https://www.liepin.com/job/1910541135.shtml,北京,面议,面议,面议
134,Python高级开发工程师,企,面议,北京,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年12月11日,恩梯梯数据(中国),IT服务/系统集成,2000-5000人,https://www.liepin.com/job/1910540968.shtml,北京,面议,面议,面议
135,Python开发工程师,企,面议,武汉-江夏区,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,博彦科技,IT服务/系统集成,10000人以上,https://www.liepin.com/job/1910537204.shtml,武汉,面议,面议,面议
136,Python工程师（量化交易平台）,企,面议,北京,统招本科,2年工作经验,投递后：1个工作日内反馈,2017年12月11日,金融界,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910498188.shtml,北京,面议,面议,面议
137,Python研发工程师(CRM),企,6-14万,广州-天河区,学历不限,经验不限,投递后：5个工作日内反馈,2017年12月11日,广州市云润大数据服务有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910438959.shtml,广州,6,14,10.0
138,讲师（R语言／Python）,企,7-14万,北京,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月11日,北京国富如荷网络科技有限公司,教育/培训/学术/科研/院校,50-99人,https://www.liepin.com/job/1910435442.shtml,北京,7,14,10.5
139,python讲师,企,12-18万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,北京国富如荷网络科技有限公司,教育/培训/学术/科研/院校,50-99人,https://www.liepin.com/job/1910316971.shtml,北京,12,18,15.0
140,python开发工程师,企,12-36万,杭州,本科及以上,1年工作经验,投递后：10个工作日内反馈,2017年12月11日,分期管家,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910264802.shtml,杭州,12,36,24.0
141,python后端工程师,企,24-36万,北京-朝阳区,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月11日,联众同行健康服务有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910232861.shtml,北京,24,36,30.0
142,Python高级开发工程师,企,18-36万,深圳-南山区,本科及以上,5年工作经验,投递后：10个工作日内反馈,2017年12月11日,乐易网络,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910208571.shtml,深圳,18,36,27.0
143,Python开发工程师,企,10-18万,南京,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月11日,南京华讯方舟通信设备有限公司,电子技术/半导体/集成电路,100-499人,https://www.liepin.com/job/1910200495.shtml,南京,10,18,14.0
144,python开发,企,12-20万,深圳-福田区,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,雁联,计算机软件,10000人以上,https://www.liepin.com/job/1910194311.shtml,深圳,12,20,16.0
145,技术总监（灵云公有云平台/python/php）,企,30-60万,北京-海淀区,统招本科,5年工作经验,投递后：1个工作日内反馈,2017年12月11日,北京捷通华声科技股份有限公司,计算机软件,100-499人,https://www.liepin.com/job/197519373.shtml,北京,30,60,45.0
146,Python 工程师,企,16-29万,上海,统招本科,3年工作经验,投递后：1个工作日内反馈,2017年12月11日,平纳科,外包服务,50-99人,https://www.liepin.com/job/199984590.shtml,上海,16,29,22.5
147,中级Python开发工程师,企,16-26万,北京-朝阳区,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,北京蓝沧科技有限公司,IT服务/系统集成,50-99人,https://www.liepin.com/job/199948479.shtml,北京,16,26,21.0
148,python开发工程师,企,18-36万,深圳-南山区,本科及以上,5年工作经验,投递后：10个工作日内反馈,2017年12月11日,乐易网络,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199898532.shtml,深圳,18,36,27.0
149,Python开发工程师,企,12-18万,深圳-南山区,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,武汉微思敦网络技术有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199875828.shtml,深圳,12,18,15.0
150,Python开发工程师,企,14-28万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,360企业安全,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/199862466.shtml,北京,14,28,21.0
151,Python高级开发工程师（产品开发）,企,18-24万,上海,大专及以上,5年工作经验,投递后：2个工作日内反馈,2017年12月11日,3ti solutions,计算机软件,100-499人,https://www.liepin.com/job/197566628.shtml,上海,18,24,21.0
152,高级Python,企,14-29万,杭州,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,杭州默安科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/197367878.shtml,杭州,14,29,21.5
153,Python-Web开发工程师,企,12-24万,杭州,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,杭州默安科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/197368175.shtml,杭州,12,24,18.0
154,高级python工程师,企,面议,北京,本科及以上,8年工作经验,投递后：5个工作日内反馈,2017年12月11日,云和恩墨信息技术,IT服务/系统集成,100-499人,https://www.liepin.com/job/198608678.shtml,北京,面议,面议,面议
155,Python研发工程师,企,面议,上海,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月11日,傲硕信息,计算机软件,1-49人,https://www.liepin.com/job/199670362.shtml,上海,面议,面议,面议
156,Python工程师,企,5-8万,厦门-湖里区,大专及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月11日,厦门金多厦网络科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/198701651.shtml,厦门,5,8,6.5
157,Python后端开发工程师,企,18-30万,深圳,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,深圳晶泰科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/199565299.shtml,深圳,18,30,24.0
158,高级Python开发工程师,企,18-28万,深圳,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月11日,深圳晶泰科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/199565257.shtml,深圳,18,28,23.0
159,Python开发工程师,企,7-12万,重庆-渝北区,统招本科,1年工作经验,投递后：5个工作日内反馈,2017年12月11日,重庆国翰能源发展有限公司,新能源,1-49人,https://www.liepin.com/job/199485556.shtml,重庆,7,12,9.5
160,Python Developer-QAPM,企,24-36万,上海,统招本科,3年工作经验,投递后：1个工作日内反馈,2017年12月11日,平纳科,外包服务,50-99人,https://www.liepin.com/job/199458909.shtml,上海,24,36,30.0
161,Python,企,18-36万,深圳,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,乐易网络,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199450696.shtml,深圳,18,36,27.0
162,Python,企,18-36万,深圳-南山区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,乐易网络,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199450631.shtml,深圳,18,36,27.0
163,Python,企,22-30万,上海,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,平纳科,外包服务,50-99人,https://www.liepin.com/job/196407872.shtml,上海,22,30,26.0
164,Python开发工程师,企,12-22万,杭州-萧山区,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,杭州国辰机器人科技有限公司,仪器/仪表/工业自动化/电气,100-499人,https://www.liepin.com/job/195239531.shtml,杭州,12,22,17.0
165,0131-Python运维开发工程师,企,18-24万,上海-杨浦区,学历不限,经验不限,投递后：5个工作日内反馈,2017年12月11日,无锡华云,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/199089150.shtml,上海,18,24,21.0
166,Python开发工程师（maya插件）,企,面议,北京,学历不限,1年工作经验,投递后：2个工作日内反馈,2017年12月11日,北京若森数字科技有限公司,影视/媒体/艺术/文化/出版,100-499人,https://www.liepin.com/job/199079561.shtml,北京,面议,面议,面议
167,python/服务器开发工程师,企,26-46万,北京,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月11日,乐动力（朗动科技有限公司）,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/198956819.shtml,北京,26,46,36.0
